id	created_at	text	text_nolink	text_clean	text_clean_tokens	text_clean_stems
697811343232131072	2016-02-11 15:56:03	.@UNFPA has aid kits, ex. product is inflatable floating solar light useful on several levels - Sarah Craven #TEDxNations	.@UNFPA has aid kits, ex. product is inflatable floating solar light useful on several levels - Sarah Craven #TEDxNations	.UNFPA has aid kits, ex. product is inflatable floating solar light useful on several levels - Sarah Craven TEDxNations	unfpa aid kits ex product inflatable floating solar light useful several levels sarah craven tedxnations	unfpa aid kit ex product inflat float solar light use sever level sarah craven tedxnat
697811339809591296	2016-02-11 15:56:02	Coline Rapneau #TEDxNations talking about #SexualViolence shifts the blame from victims to perpetrators	Coline Rapneau #TEDxNations talking about #SexualViolence shifts the blame from victims to perpetrators	Coline Rapneau TEDxNations talking about SexualViolence shifts the blame from victims to perpetrators	coline rapneau tedxnations talking sexualviolence shifts blame victims perpetrators	colin rapneau tedxnat talk sexualviol shift blame victim perpetr
697811181633957893	2016-02-11 15:55:25	Technology is the greatest tool for development - Beeban Kidron #TedxNations @UNICLagos	Technology is the greatest tool for development - Beeban Kidron #TedxNations @UNICLagos	Technology is the greatest tool for development - Beeban Kidron TedxNations UNICLagos	technology greatest tool development beeban kidron tedxnations uniclagos	technolog greatest tool develop beeban kidron tedxnat uniclago
697811153360134144	2016-02-11 15:55:18	Technology is the greatest tool for development in this century @SMILEontwiter @UNICLagos #TEDxNations LagosViewingParty	Technology is the greatest tool for development in this century @SMILEontwiter @UNICLagos #TEDxNations LagosViewingParty	Technology is the greatest tool for development in this century SMILEontwiter UNICLagos TEDxNations LagosViewingParty	technology greatest tool development century smileontwiter uniclagos tedxnations lagosviewingparty	technolog greatest tool develop centuri smileontwit uniclago tedxnat lagosviewingparti
697810951865835521	2016-02-11 15:54:30	Poor citizens can now access aid using cell phones, receive cash wirelessly. Ex. of innovations at scale. @SamInterAction #TEDxNations	Poor citizens can now access aid using cell phones, receive cash wirelessly. Ex. of innovations at scale. @SamInterAction #TEDxNations	Poor citizens can now access aid using cell phones, receive cash wirelessly. Ex. of innovations at scale. SamInterAction TEDxNations	poor citizens access aid using cell phones receive cash wirelessly ex innovations scale saminteraction tedxnations	poor citizen access aid use cell phone receiv cash wireless ex innov scale saminteract tedxnat
697810918219108352	2016-02-11 15:54:22	#SDG7 on #EnergyAccess key example of where tech &amp; human #innovation critical to achieving success.#TEDxNations DC watch party.	#SDG7 on #EnergyAccess key example of where tech &amp; human #innovation critical to achieving success.#TEDxNations DC watch party.	SDG7 on EnergyAccess key example of where tech  &  human innovation critical to achieving success.TEDxNations DC watch party.	sdg energyaccess key example tech human innovation critical achieving success.tedxnations dc watch party	sdg energyaccess key exampl tech human innov critic achiev success.tedxn dc watch parti
697810882106155008	2016-02-11 15:54:13	Technology is easy to change, it's culture that's hard - Beeban Kidron #TedxNations @UNICLagos @BimpeBMartins	Technology is easy to change, it's culture that's hard - Beeban Kidron #TedxNations @UNICLagos @BimpeBMartins	Technology is easy to change, it's culture that's hard - Beeban Kidron TedxNations UNICLagos BimpeBMartins	technology easy change it's culture that's hard beeban kidron tedxnations uniclagos bimpebmartins	technolog easi chang it cultur that hard beeban kidron tedxnat uniclago bimpebmartin
697810681127661568	2016-02-11 15:53:25	Yes #SDGs must be applied to humanitarian settings. But do host govts count refugees in natl SDG targets? #TEDxNations @SamInterAction	Yes #SDGs must be applied to humanitarian settings. But do host govts count refugees in natl SDG targets? #TEDxNations @SamInterAction	Yes SDGs must be applied to humanitarian settings. But do host govts count refugees in natl SDG targets? TEDxNations SamInterAction	yes sdgs must applied humanitarian settings host govts count refugees natl sdg targets tedxnations saminteraction	yes sdgs must appli humanitarian set host govt count refuge natl sdg target tedxnat saminteract
697810543307005952	2016-02-11 15:52:52	Live now here! https://t.co/d5Og54DAMj #TEDxNations  https://t.co/7tXD7CcYKO	Live now here!  #TEDxNations 	Live now here!  TEDxNations 	live tedxnations	live tedxnat
697810479733936128	2016-02-11 15:52:37	Rights that children enjoy offline must be adhered to online as well #TEDxNations	Rights that children enjoy offline must be adhered to online as well #TEDxNations	Rights that children enjoy offline must be adhered to online as well TEDxNations	rights children enjoy offline must adhered online well tedxnations	right children enjoy offlin must adher onlin well tedxnat
697810434355662848	2016-02-11 15:52:26	#UK MP Beeban Kidron - #childrights can b delivered on Internet by enshrining them in new technology   #TEDxNations https://t.co/cbVI2xq9dE	#UK MP Beeban Kidron - #childrights can b delivered on Internet by enshrining them in new technology #TEDxNations 	UK MP Beeban Kidron - childrights can b delivered on Internet by enshrining them in new technology TEDxNations 	uk mp beeban kidron childrights delivered internet enshrining new technology tedxnations	uk mp beeban kidron childright deliv internet enshrin new technolog tedxnat
697810411995922432	2016-02-11 15:52:21	Incredible talk on children's rights in a digital world happening now on #TEDxNations https://t.co/MM3pVHYwlk  https://t.co/i2Cjl2ekkx	Incredible talk on children's rights in a digital world happening now on #TEDxNations  	Incredible talk on children's rights in a digital world happening now on TEDxNations  	incredible talk children's rights digital world happening tedxnations	incred talk children right digit world happen tedxnat
697810409106075650	2016-02-11 15:52:20	Global Goal 16 tackles governance, solutions can be long term and makes #SDGs a powerful document @SamInterAction #TEDxNations	Global Goal 16 tackles governance, solutions can be long term and makes #SDGs a powerful document @SamInterAction #TEDxNations	Global Goal 16 tackles governance, solutions can be long term and makes SDGs a powerful document SamInterAction TEDxNations	global goal 16 tackles governance solutions long term makes sdgs powerful document saminteraction tedxnations	global goal 16 tackl govern solut long term make sdgs power document saminteract tedxnat
697810333738672129	2016-02-11 15:52:02	@TEDxPdNations #TEDxNations Simulacra and Simulation We live in a world where there is more and more information, &amp; less and less meaning	@TEDxPdNations #TEDxNations Simulacra and Simulation We live in a world where there is more and more information, &amp; less and less meaning	TEDxPdNations TEDxNations Simulacra and Simulation We live in a world where there is more and more information,  &  less and less meaning	tedxpdnations tedxnations simulacra simulation live world information less less meaning	tedxpdnat tedxnat simulacra simul live world inform less less mean
